"refseq_gene_id","ensembl_gene_id","external_gene_name","entrezgene"
"NM_001145937","ENSMUSG00000031561","Tenm3",23965
"NM_001145947","ENSMUSG00000032086","Bace1",23821
"NM_001145948","ENSMUSG00000028555","Ttc39a",230603
"NM_001145950","ENSMUSG00000073755","5730409E04Rik",230757
"NM_001145952","ENSMUSG00000033306","Lpp",210126
"NM_001145953","ENSMUSG00000050335","Lgals3",16854
"NM_001145954","ENSMUSG00000033306","Lpp",210126
"NM_001145955","ENSMUSG00000043257","Pigv",230801
"NM_001145956","ENSMUSG00000043257","Pigv",230801
"NM_001145957","ENSMUSG00000023186","Vwa5a",67776
"NM_001145958","ENSMUSG00000040860","Crocc",230872
"NM_001145959","ENSMUSG00000004558","Ndrg2",29811
"NM_001145960","ENSMUSG00000032122","Slc37a2",56857
"NM_001145965","ENSMUSG00000047495","Dlgap2",244310
"NM_001145967","ENSMUSG00000028550","Atg4c",242557
"NM_001145968","ENSMUSG00000032417","Rwdd2a",69519
"NM_001145969","ENSMUSG00000032417","Rwdd2a",69519
"NM_001145970","ENSMUSG00000028849","Map7d1",245877
"NM_001145972","ENSMUSG00000061577","Adgrg5",382045
"NM_001145977","ENSMUSG00000064115","Cadm2",239857
"NM_001145978","ENSMUSG00000054509","Parp4",328417
"NM_001145979","ENSMUSG00000023952","Gtpbp2",56055
"NM_001145999","ENSMUSG00000048897","Zfp710",209225
"NM_001146000","ENSMUSG00000048897","Zfp710",209225
"NM_001146001","ENSMUSG00000038298","Pdzk1",59020
"NM_001146002","ENSMUSG00000050612","Txndc2",213272
"NM_001146005","ENSMUSG00000074361","C5ar2",319430
"NM_001146007","ENSMUSG00000057143","Trim12c",319236
"NM_001146010","ENSMUSG00000030691","Fchsd2",207278
"NM_001146012","ENSMUSG00000034194","R3hcc1",71843
"NM_001146013","ENSMUSG00000039728","Slc6a5",104245
"NM_001146021","ENSMUSG00000041673","Lrrc18",67580
"NM_001146022","ENSMUSG00000051506","Wdfy4",545030
"NM_001146023","ENSMUSG00000030590","Fam98c",73833
"NM_001146024","ENSMUSG00000044876","Zfp444",72667
"NM_001146025","ENSMUSG00000034928","Rnf44",105239
"NM_001146026","ENSMUSG00000034928","Rnf44",105239
"NM_001146027","ENSMUSG00000034928","Rnf44",105239
"NM_001146031","ENSMUSG00000020598","Nrcam",319504
"NM_001146038","ENSMUSG00000039153","Runx2",12393
"NM_001146043","ENSMUSG00000021666","Gfm2",320806
"NM_001146045","ENSMUSG00000041817","Fam169a",320557
"NM_001146046","ENSMUSG00000047766","Lrrc49",102747
"NM_001146047","ENSMUSG00000047766","Lrrc49",102747
"NM_001146048","ENSMUSG00000032352","Lrrc1",214345
"NM_001146049","ENSMUSG00000039745","Htatip2",53415
"NM_001146050","ENSMUSG00000039745","Htatip2",53415
"NM_001146052","ENSMUSG00000039745","Htatip2",53415
"NM_001146053","ENSMUSG00000039745","Htatip2",53415
"NM_001146057","ENSMUSG00000028937","Acot7",70025
"NM_001146058","ENSMUSG00000028937","Acot7",70025
"NM_001146059","ENSMUSG00000044037","Als2cl",235633
"NM_001146060","ENSMUSG00000044037","Als2cl",235633
"NM_001146073","ENSMUSG00000039307","Hexdc",238023
"NM_001146081","ENSMUSG00000047757","Fancb",237211
"NM_001146084","ENSMUSG00000079043","Fastkd5",380601
"NM_001146085","ENSMUSG00000037536","Fbxo34",78938
"NM_001146086","ENSMUSG00000037536","Fbxo34",78938
"NM_001146087","ENSMUSG00000026983","Il1f5",54450
"NM_001146088","ENSMUSG00000026983","Il1f5",54450
"NM_001146100","ENSMUSG00000037012","Hk1",15275
"NM_001146107","ENSMUSG00000074424","Gm10696",100043188
"NM_001146117","ENSMUSG00000031534","Smim19",102032
"NM_001146119","ENSMUSG00000020589","Fam49a",76820
"NM_001146120","ENSMUSG00000004207","Psap",19156
"NM_001146121","ENSMUSG00000004207","Psap",19156
"NM_001146122","ENSMUSG00000004207","Psap",19156
"NM_001146123","ENSMUSG00000004207","Psap",19156
"NM_001146124","ENSMUSG00000004207","Psap",19156
"NM_001146153","ENSMUSG00000003573","Homer3",26558
"NM_001146161","ENSMUSG00000023030","Slc11a2",18174
"NM_001146174","ENSMUSG00000022391","Rangap1",19387
"NM_001146176","ENSMUSG00000059436","Max",17187
"NM_001146180","ENSMUSG00000022353","Mtss1",211401
"NM_001146183","ENSMUSG00000022212","Cpne6",12891
"NM_001146196","ENSMUSG00000002565","Scin",20259
"NM_001146198","ENSMUSG00000001496","Nkx2-1",21869
"NM_001146199","ENSMUSG00000021009","Ptpn21",24000
"NM_001146200","ENSMUSG00000020573","Pik3cg",30955
"NM_001146201","ENSMUSG00000020573","Pik3cg",30955
"NM_001146211","ENSMUSG00000034729","Mrps10",64657
"NM_001146212","ENSMUSG00000034729","Mrps10",64657
"NM_001146215","ENSMUSG00000007035","Msh5",17687
"NM_001146217","ENSMUSG00000021136","Smoc1",64075
"NM_001146222","ENSMUSG00000024067","Dpy30",66310
"NM_001146223","ENSMUSG00000024067","Dpy30",66310
"NM_001146224","ENSMUSG00000024067","Dpy30",66310
"NM_001146268","ENSMUSG00000024620","Pdgfrb",18596
"NM_001146275","ENSMUSG00000054072","Iigp1",60440
"NM_001146287","ENSMUSG00000040957","Cables1",63955
"NM_001146292","ENSMUSG00000024268","Celf4",108013
"NM_001146293","ENSMUSG00000024268","Celf4",108013
"NM_001146294","ENSMUSG00000024268","Celf4",108013
"NM_001146295","ENSMUSG00000024268","Celf4",108013
"NM_001146296","ENSMUSG00000027951","Adar",56417
"NM_001146298","ENSMUSG00000024283","Wac",225131
"NM_001146299","ENSMUSG00000057719","Sh3rf2",269016
"NM_001146307","ENSMUSG00000033770","Clcnka",12733
"NM_001146308","ENSMUSG00000020476","Dbnl",13169
"NM_001146309","ENSMUSG00000020476","Dbnl",13169
"NM_001146311","ENSMUSG00000030720","Cln3",12752
"NM_001146318","ENSMUSG00000006782","Cnp",12799
"NM_001146323","ENSMUSG00000027615","Hps3",12807
"NM_001146324","ENSMUSG00000027615","Hps3",12807
"NM_001146325","ENSMUSG00000071552","Tigit",100043314
"NM_001146328","ENSMUSG00000033882","Rbm46",633285
"NM_001146329","ENSMUSG00000030433","Sbk2",381836
"NM_001146342","ENSMUSG00000071573","Rnls",67795
"NM_001146346","ENSMUSG00000040212","Emp3",13732
"NM_001146347","ENSMUSG00000058966","Fam57b",68952
"NM_001146348","ENSMUSG00000026814","Eng",13805
"NM_001146349","ENSMUSG00000063760","Rnf217",268291
"NM_001146350","ENSMUSG00000026814","Eng",13805
"NM_001146351","ENSMUSG00000029869","Ephb6",13848
"NM_001146687","ENSMUSG00000034902","Pip5k1c",18717
"NM_001146689","ENSMUSG00000029687","Ezh2",14056
"NM_001146690","ENSMUSG00000060002","Chpt1",212862
"NM_001146701","ENSMUSG00000066383","Iqcf1",74267
"NM_001146707","ENSMUSG00000058799","Nap1l1",53605
"NM_001146708","ENSMUSG00000024778","Fas",14102
"NM_001146710","ENSMUSG00000034595","Ppp1r18",76448
"NM_001146711","ENSMUSG00000034595","Ppp1r18",76448
"NM_001150749","ENSMUSG00000040134","Rdh7",54150
"NM_001159275","ENSMUSG00000050304","Slc25a2",83885
"NM_001159284","ENSMUSG00000020439","Smtn",29856
"NM_001159288","ENSMUSG00000034543","Morc2a",74522
"NM_001159289","ENSMUSG00000000861","Bcl11a",14025
"NM_001159290","ENSMUSG00000000861","Bcl11a",14025
"NM_001159297","ENSMUSG00000022659","Gcsam",14525
"NM_001159299","ENSMUSG00000021922","Itih4",16427
"NM_001159301","ENSMUSG00000001123","Lgals9",16859
"NM_001159317","ENSMUSG00000022514","Il1rap",16180
"NM_001159318","ENSMUSG00000022514","Il1rap",16180
"NM_001159319","ENSMUSG00000020882","Cacnb1",12295
"NM_001159320","ENSMUSG00000020882","Cacnb1",12295
"NM_001159321","ENSMUSG00000010825","Grid2ip",170935
"NM_001159324","ENSMUSG00000025579","Gaa",14387
"NM_001159328","ENSMUSG00000025793","Hgs",15239
"NM_001159329","ENSMUSG00000022668","Gtpbp8",66067
"NM_001159331","ENSMUSG00000044442","N6amt1",67768
"NM_001159344","ENSMUSG00000028977","Casz1",69743
"NM_001159349","ENSMUSG00000022800","Fyttd1",69823
"NM_001159351","ENSMUSG00000022674","Ube2v2",70620
"NM_001159354","ENSMUSG00000052539","Magi3",99470
"NM_001159361","ENSMUSG00000023026","Dip2b",239667
"NM_001159364","ENSMUSG00000022604","Cep97",74201
"NM_001159365","ENSMUSG00000022604","Cep97",74201
"NM_001159366","ENSMUSG00000022604","Cep97",74201
"NM_001159367","ENSMUSG00000020893","Per1",18626
"NM_001159369","ENSMUSG00000034206","Polq",77782
"NM_001159374","ENSMUSG00000046095","Krt32",16670
"NM_001159375","ENSMUSG00000059796","Eif4a1",13681
"NM_001159376","ENSMUSG00000042662","Dusp15",252864
"NM_001159382","ENSMUSG00000034520","Gjc1",14615
"NM_001159383","ENSMUSG00000034520","Gjc1",14615
"NM_001159384","ENSMUSG00000017801","Mlx",21428
"NM_001159385","ENSMUSG00000017801","Mlx",21428
"NM_001159389","ENSMUSG00000019900","Rfx6",320995
"NM_001159392","ENSMUSG00000017615","Tnfaip1",21927
"NM_001159393","ENSMUSG00000018899","Irf1",16362
"NM_001159394","ENSMUSG00000035356","Nfkbiz",80859
"NM_001159395","ENSMUSG00000035356","Nfkbiz",80859
"NM_001159396","ENSMUSG00000018899","Irf1",16362
"NM_001159401","ENSMUSG00000020407","Upp1",22271
"NM_001159402","ENSMUSG00000020407","Upp1",22271
"NM_001159404","ENSMUSG00000020536","Llgl1",16897
"NM_001159405","ENSMUSG00000020536","Llgl1",16897
"NM_001159407","ENSMUSG00000022686","B3gnt5",108105
"NM_001159408","ENSMUSG00000022686","B3gnt5",108105
"NM_001159410","ENSMUSG00000020444","Guk1",14923
"NM_001159415","ENSMUSG00000062181","Ces3b",13909
"NM_001159417","ENSMUSG00000002325","Irf9",16391
"NM_001159418","ENSMUSG00000002325","Irf9",16391
"NM_001159419","ENSMUSG00000022696","Sidt1",320007
"NM_001159421","ENSMUSG00000075229","Ccdc58",381045
"NM_001159422","ENSMUSG00000075229","Ccdc58",381045
"NM_001159424","ENSMUSG00000027776","Il12a",16159
"NM_001159482","ENSMUSG00000002059","Rab34",19376
"NM_001159483","ENSMUSG00000017404","Rpl19",19921
"NM_001159485","ENSMUSG00000031442","Mcf2l",17207
"NM_001159486","ENSMUSG00000031442","Mcf2l",17207
"NM_001159487","ENSMUSG00000024990","Rbp4",19662
"NM_001159492","ENSMUSG00000034621","Gpatch8",237943
"NM_001159496","ENSMUSG00000061130","Ppm1b",19043
"NM_001159497","ENSMUSG00000061130","Ppm1b",19043
"NM_001159498","ENSMUSG00000061130","Ppm1b",19043
"NM_001159500","ENSMUSG00000021255","Esrrb",26380
"NM_001159502","ENSMUSG00000041645","Ddx24",27225
"NM_001159503","ENSMUSG00000018752","Tnfsfm13",619441
"NM_001159505","ENSMUSG00000089669","Tnfsf13",69583
"NM_001159507","ENSMUSG00000030098","Grip2",243547
"NM_001159509","ENSMUSG00000016664","Pacsin2",23970
"NM_001159510","ENSMUSG00000016664","Pacsin2",23970
"NM_001159513","ENSMUSG00000015937","H2afy",26914
"NM_001159514","ENSMUSG00000015937","H2afy",26914
"NM_001159515","ENSMUSG00000015937","H2afy",26914
"NM_001159516","ENSMUSG00000062078","Qk",19317
"NM_001159517","ENSMUSG00000062078","Qk",19317
"NM_001159518","ENSMUSG00000036256","Igfbp7",29817
"NM_001159519","ENSMUSG00000020899","Pfas",237823
"NM_001159520","ENSMUSG00000004872","Pax3",18505
"NM_001159521","ENSMUSG00000036606","Plxnb2",140570
"NM_001159523","ENSMUSG00000039154","Shd",20420
"NM_001159525","ENSMUSG00000003464","Pex19",19298
"NM_001159527","ENSMUSG00000066643","Wdr35",74682
"NM_001159529","ENSMUSG00000024248","Cox7a2l",20463
"NM_001159532","ENSMUSG00000021056","Tex21",80384
"NM_001159533","ENSMUSG00000051331","Cacna1c",12288
"NM_001159534","ENSMUSG00000051331","Cacna1c",12288
"NM_001159535","ENSMUSG00000051331","Cacna1c",12288
"NM_001159536","ENSMUSG00000020654","Adcy3",104111
"NM_001159537","ENSMUSG00000020654","Adcy3",104111
"NM_001159538","ENSMUSG00000024013","Fgd2",26382
"NM_001159543","ENSMUSG00000035000","Dpp4",13482
"NM_001159544","ENSMUSG00000019779","Frk",14302
"NM_001159548","ENSMUSG00000063972","Nr6a1",14536
"NM_001159549","ENSMUSG00000063972","Nr6a1",14536
"NM_001159551","ENSMUSG00000019188","H13",14950
"NM_001159552","ENSMUSG00000019188","H13",14950
"NM_001159553","ENSMUSG00000019188","H13",14950
"NM_001159555","ENSMUSG00000002944","Cd36",12491
"NM_001159556","ENSMUSG00000002944","Cd36",12491
"NM_001159557","ENSMUSG00000002944","Cd36",12491
"NM_001159558","ENSMUSG00000002944","Cd36",12491
"NM_001159559","ENSMUSG00000025436","Atp23",68876
"NM_001159561","ENSMUSG00000022758","P2rx6",18440
"NM_001159562","ENSMUSG00000026981","Il1rn",16181
"NM_001159563","ENSMUSG00000040044","Orc3",50793
"NM_001159564","ENSMUSG00000026971","Itgb6",16420
"NM_001159565","ENSMUSG00000028447","Dctn3",53598
"NM_001159567","ENSMUSG00000027210","Meis2",17536
"NM_001159568","ENSMUSG00000027210","Meis2",17536
"NM_001159569","ENSMUSG00000027210","Meis2",17536
"NM_001159570","ENSMUSG00000027210","Meis2",17536
"NM_001159571","ENSMUSG00000029710","Ephb4",13846
"NM_001159572","ENSMUSG00000020101","Vsir",74048
"NM_001159573","ENSMUSG00000029227","Fip1l1",66899
"NM_001159574","ENSMUSG00000029227","Fip1l1",66899
"NM_001159577","ENSMUSG00000029228","Lnx1",16924
"NM_001159578","ENSMUSG00000029228","Lnx1",16924
"NM_001159579","ENSMUSG00000029228","Lnx1",16924
"NM_001159580","ENSMUSG00000029228","Lnx1",16924
"NM_001159581","ENSMUSG00000028687","Mutyh",70603
"NM_001159582","ENSMUSG00000059173","Pde1a",18573
"NM_001159583","ENSMUSG00000028439","Fam219a",71901
"NM_001159589","ENSMUSG00000020063","Sirt1",93759
"NM_001159591","ENSMUSG00000003345","Csnk1g2",103236
"NM_001159593","ENSMUSG00000027397","Slc20a1",20515
"NM_001159595","ENSMUSG00000040738","Ints8",72656
"NM_001159598","ENSMUSG00000024182","Axin1",12005
"NM_001159599","ENSMUSG00000028948","Nol9",74035
"NM_001159602","ENSMUSG00000009214","Mymk",66139
"NM_001159603","ENSMUSG00000028580","Pum1",80912
"NM_001159604","ENSMUSG00000028580","Pum1",80912
"NM_001159605","ENSMUSG00000028580","Pum1",80912
"NM_001159606","ENSMUSG00000028580","Pum1",80912
"NM_001159609","ENSMUSG00000027286","Lrrc57",66606
"NM_001159610","ENSMUSG00000027286","Lrrc57",66606
"NM_001159612","ENSMUSG00000027286","Lrrc57",66606
"NM_001159616","ENSMUSG00000022940","Pigp",56176
"NM_001159617","ENSMUSG00000022940","Pigp",56176
"NM_001159618","ENSMUSG00000022940","Pigp",56176
"NM_001159619","ENSMUSG00000022940","Pigp",56176
"NM_001159620","ENSMUSG00000022940","Pigp",56176
"NM_001159624","ENSMUSG00000041926","Rnpep",215615
"NM_001159626","ENSMUSG00000024158","Hagh",14651
"NM_001159627","ENSMUSG00000031209","Heph",15203
"NM_001159628","ENSMUSG00000031209","Heph",15203
"NM_001159630","ENSMUSG00000000085","Scmh1",29871
"NM_001159631","ENSMUSG00000026749","Nek6",59126
"NM_001159632","ENSMUSG00000020566","Atp6v1c2",68775
"NM_001159633","ENSMUSG00000028412","Slc44a1",100434
"NM_001159634","ENSMUSG00000039262","Prrc2b",227723
"NM_001159635","ENSMUSG00000026889","Rbm18",67889
"NM_001159636","ENSMUSG00000026988","Wdsub1",72137
"NM_001159637","ENSMUSG00000029063","Nadk",192185
"NM_001159638","ENSMUSG00000055312","Them7",74088
"NM_001159640","ENSMUSG00000039033","Tasp1",75812
"NM_001159640","ENSMUSG00000039033","Tasp1",75812
"NM_001159641","ENSMUSG00000039033","Tasp1",75812
"NM_001159645","ENSMUSG00000001127","Araf",11836
"NM_001159646","ENSMUSG00000027203","Dut",110074
"NM_001159647","ENSMUSG00000055022","Cntn1",12805
"NM_001159648","ENSMUSG00000055022","Cntn1",12805
"NM_001159649","ENSMUSG00000051998","Lax1",240754
"NM_001159650","ENSMUSG00000029352","Crybb3",12962
"NM_001159652","ENSMUSG00000091735","Gpr62",436090
"NM_001159657","ENSMUSG00000045319","Proser2",227545
"NM_001159658","ENSMUSG00000045091","Aqp12",208760
"NM_001159662","ENSMUSG00000037754","Ppp1r16b",228852
"NM_001159671","ENSMUSG00000040866","Rsph6a",83434
"NM_001159672","ENSMUSG00000038563","Efl1",101592
"NM_001159683","ENSMUSG00000052056","Zfp217",228913
"NM_001159693","ENSMUSG00000056586","Zar1l",545824
"NM_001159696","ENSMUSG00000028640","Tfap2c",21420
"NM_001159697","ENSMUSG00000068263","Efcc1",58229
"NM_001159706","ENSMUSG00000001773","Folh1",53320
"NM_001159711","ENSMUSG00000025779","Ly96",17087
"NM_001159714","ENSMUSG00000008373","Prpf31",68988
"NM_001159717","ENSMUSG00000026276","Sept2",18000
"NM_001159718","ENSMUSG00000026276","Sept2",18000
"NM_001159719","ENSMUSG00000026276","Sept2",18000
"NM_001159724","ENSMUSG00000062300","Nectin2",19294
"NM_001159725","ENSMUSG00000026304","Rab17",19329
"NM_001159729","ENSMUSG00000004768","Rab23",19335
"NM_001159730","ENSMUSG00000006007","Pdc",20028
"NM_001159731","ENSMUSG00000015843","Rxrg",20183
"NM_001159738","ENSMUSG00000026166","Ccl20",20297
"NM_001159743","ENSMUSG00000054204","Alkal2",100294583
